

国内|央视,#genre#
CCTV6, http://60.29.124.66:6080/hls/17/index.m3u8
CCTV6, http://183.11.239.36:808/hls/94/index.m3u8

CCTV7, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226143/index.m3u8
CCTV7, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225701/index.m3u8
CCTV7, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226137/index.m3u8
CCTV7, http://58.19.180.108:9981/stream/channelid/499001205?profile=pass
CCTV7, http://api.kkitv.itv888.cn:8080/hls/3udggaszi1i/index.m3u8


CCTV8, http://api.kkitv.itv888.cn:8080/hls/vseo1nm7qp/index.m3u8
CCTV8, http://58.19.180.108:9981/stream/channelid/1123874386?profile=pass
CCTV8, http://gmxw.7766.org:808/hls/96/index.m3u8


CCTV9, http://api.kkitv.itv888.cn:8080/hls/bsmkmf3jrp4/index.m3u8
CCTV9, http://58.19.180.108:9981/stream/channelid/1681394297?profile=pass
CCTV9, http://ygbh.site/php/bfgd.php?id=128
CCTV9, http://39.164.160.249:9901/tsfile/live/0009_1.m3u8
CCTV9, http://60.29.124.66:6080/hls/20/index.m3u8
CCTV9, http://183.11.239.36:808/hls/27/index.m3u8


CCTV10, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225743/index.m3u8
CCTV10, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226169/index.m3u8
CCTV10, http://58.19.180.108:9981/stream/channelid/197590532?profile=pass
CCTV10, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225743/index.m3u8
CCTV10, http://gslbserv.itv.cmvideo.cn/5000000004000012827/1.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=3
CCTV10, http://39.164.160.249:9901/tsfile/live/0010_1.m3u8
CCTV10, http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV10, http://60.29.124.66:6080/hls/21/index.m3u8
CCTV10, http://183.11.239.36:808/hls/28/index.m3u8


CCTV11, http://gslbserv.itv.cmvideo.cn/5000000011000031106/1.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=3
CCTV11, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226101/index.m3u8
CCTV11, http://58.19.180.108:9981/stream/channelid/550290687?profile=pass
CCTV11, http://39.164.160.249:9901/tsfile/live/0011_1.m3u8
CCTV11, http://60.29.124.66:6080/hls/22/index.m3u8
CCTV11, http://183.11.239.36:808/hls/29/index.m3u8

CCTV12, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226126/index.m3u8
CCTV12, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226103/index.m3u8
CCTV12, http://58.19.180.108:9981/stream/channelid/857624678?profile=pass
CCTV12, http://39.164.160.249:9901/tsfile/live/0012_1.m3u8
CCTV12, http://183.11.239.36:808/hls/30/index.m3u8



CCTV13, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226128/index.m3u8
CCTV13, http://sh.lnott.top:880/dx13.m3u8
CCTV13, http://gslbserv.itv.cmvideo.cn/5000000011000031108/1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=3
CCTV13, http://ak6668768.zicp.io:8837/live1066.m3u8
CCTV13, http://39.164.160.249:9901/tsfile/live/0013_1.m3u8
CCTV13, http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8

CCTV14, http://gslbserv.itv.cmvideo.cn/5000000004000006673/1.m3u8?channel-id=bestzb&Contentid=5000000004000006673&livemode=1&stbId=3
CCTV14, http://58.19.180.108:9981/stream/channelid/446310281?profile=pass
CCTV14, http://sh.lnott.top:880/dx14.m3u8
CCTV14, http://39.164.160.249:9901/tsfile/live/0014_1.m3u8
CCTV14, http://1.24.190.98:10080/hls/14/index.m3u8
CCTV14, http://8.138.7.223/tv/cctv7.m3u8

CCTV15, http://gslbserv.itv.cmvideo.cn/5000000011000031109/1.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=3
CCTV15, http://39.164.160.249:9901/tsfile/live/0015_1.m3u8
CCTV15, http://gmxw.7766.org:808/hls/102/index.m3u8
CCTV15, http://183.11.239.36:808/hls/102/index.m3u8

CCTV16, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226120/index.m3u8
CCTV16, http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001258/index.m3u8
CCTV16, http://gmxw.7766.org:808/hls/169/index.m3u8
CCTV16, http://183.11.239.36:808/hls/169/index.m3u8
CCTV16, https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8

CCTV17, http://sh.lnott.top:880/dx17.m3u8
CCTV17, http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8
CCTV17, http://120.238.94.10:9901/tsfile/live/1048_1.m3u8
CCTV17, http://183.11.239.36:808/hls/35/index.m3u8


CGTN, https://0472.org/hls/cgtn.m3u8
CGTN, https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CGTN, http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8

CGTN记录, https://0472.org/hls/cgtnd.m3u8
CGTN记录, https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8

CGTN俄语, https://0472.org/hls/cgtne.m3u8
CGTN俄语, http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8

CGTN法语, https://0472.org/hls/cgtnf.m3u8
CGTN西语, http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN西语, https://0472.org/hls/cgtnx.m3u8
CGTN阿语, https://0472.org/hls/cgtna.m3u8

CETV1, http://gslbserv.itv.cmvideo.cn/5000000002000002652/1.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3
CETV1, http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001020/index.m3u8
CETV4, http://gslbserv.itv.cmvideo.cn/5000000011000031126/1.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3
CETV4, http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001348/index.m3u8





国内|卫视,#genre#

北京卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225724/index.m3u8
北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8
北京卫视,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视, http://124.227.114.236:9901/tsfile/live/0122_2.m3u8?key=txiptv
北京卫视, http://tv6.blcu.edu.cn/liverespath/f6555824f9b96b7f0adabeadabbcca1eb143af34/1eccca059e-0-0-bb487f2bb8af136d029f981e39ddd8d0/index.m3u8


东方卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226050/index.m3u8
东方卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225725/index.m3u8
东方卫视, http://gslbserv.itv.cmvideo.cn/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3
东方卫视, http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
东方卫视, http://39.164.160.249:9901/tsfile/live/0107_1.m3u8
东方卫视, http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
东方卫视, http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
东方卫视, http://genglei.8866.org:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视, https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8

江苏卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225720/index.m3u8
江苏卫视, http://sh.lnott.top:880/dx33.m3u8
江苏卫视, http://39.164.160.249:9901/tsfile/live/0127_1.m3u8
江苏卫视, http://112.46.85.60:8009/hls/33/index.m3u8
江苏卫视, http://api.kkitv.itv888.cn:8080/hls/g1upm1u239/index.m3u8

浙江卫视, https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225727/index.m3u8
浙江卫视, http://gslbserv.itv.cmvideo.cn/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3
浙江卫视, https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视, http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8
浙江卫视, http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
浙江卫视, http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8
浙江卫视, http://api.kkitv.itv888.cn:8080/hls/urjqjvyf41q/index.m3u8

河北卫视, http://gslbserv.itv.cmvideo.cn/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河北卫视, http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
河北卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226107/index.m3u8
河北卫视, http://sh.lnott.top:880/dx63.m3u8

河南卫视, http://gslbserv.itv.cmvideo.cn/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3
河南卫视, http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8
河南卫视, http://58.19.43.46:9901/tsfile/live/1006_1.m3u8
河南卫视, http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
河南卫视, http://120.238.94.10:9901/tsfile/live/1068_1.m3u8

山东卫视, http://hlsbkmgsplive.miguvideo.com/wd-shandonghd-1200/index.m3u8?&encrypt=
山东卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225733/index.m3u8
山东卫视, http://hbhyjq.ufyct.com:1088/hls/39/index.m3u8
山东卫视, http://hlsbkmgsplive.miguvideo.com/wd-shandonghd-600/index.m3u8?&encrypt=
山东卫视, http://39.164.160.249:9901/tsfile/live/0131_1.m3u8
山东卫视, http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8

重庆卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226171/index.m3u8
重庆卫视, http://hbhyjq.ufyct.com:1088/hls/78/index.m3u8
重庆卫视, http://ak6668768.zicp.io:8845/live1071.m3u8
重庆卫视, http://sh.lnott.top:880/dx46.m3u8
重庆卫视, http://58.19.43.46:9901/tsfile/live/1042_1.m3u8
重庆卫视, http://183.11.239.36:808/hls/53/index.m3u8

湖南卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225726/index.m3u8
湖南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001026/index.m3u8
湖南卫视, http://gslbserv.itv.cmvideo.cn/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3
湖南卫视, http://sh.lnott.top:880/dx31.m3u8
湖南卫视, http://183.11.239.36:808/hls/36/index.m3u8
湖南卫视, http://39.164.160.249:9901/tsfile/live/0128_1.m3u8
湖南卫视, http://124.116.183.146:9901/tsfile/live/0128_1.m3u8
湖南卫视, http://111.8.224.6:9999/tsfile/live/1009_1.m3u8?key=txiptv

安徽卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225739/index.m3u8
安徽卫视, http://39.164.160.249:9901/tsfile/live/0130_1.m3u8
安徽卫视, http://124.116.183.146:9901/tsfile/live/0130_1.m3u8
安徽卫视, http://58.19.43.46:9901/tsfile/live/1040_1.m3u8

四川卫视, http://gslbserv.itv.cmvideo.cn/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
四川卫视, http://120.238.94.10:9901/tsfile/live/1058_1.m3u8
四川卫视, http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
四川卫视, http://60.16.0.216:5757/hls/28/index.m3u8

广东卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225731/index.m3u8
广东卫视, http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
广东卫视, http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
广东卫视, http://120.238.94.10:9901/tsfile/live/1008_1.m3u8
广东卫视, http://113.104.236.195:85/tsfile/live/0125_1.m3u8?key=txiptv
广东卫视, http://110.177.144.19:9003/hls/26/index.m3u8

深圳卫视, http://gslbserv.itv.cmvideo.cn/5000000004000007410/1.m3u8?channel-id=bestzb&Contentid=5000000004000007410&livemode=1&stbId=3
深圳卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225728/index.m3u8
深圳卫视, http://124.116.183.146:9901/tsfile/live/0126_1.m3u8
深圳卫视, http://183.11.239.36:808/hls/45/index.m3u8

东南卫视, http://gslbserv.itv.cmvideo.cn/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3
东南卫视, http://hbhyjq.ufyct.com:1088/hls/36/index.m3u8
东南卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225745/index.m3u8
东南卫视, http://sh.lnott.top:880/dx47.m3u8
东南卫视, http://58.19.43.46:9901/tsfile/live/1046_1.m3u8
东南卫视, http://1b6467f415.iok.la:9931/tsfile/live/1075_1.m3u8
东南卫视, http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8

黑龙江卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225722/index.m3u8
黑龙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8
黑龙江卫视, http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
黑龙江卫视, http://39.164.160.249:9901/tsfile/live/0143_1.m3u8
黑龙江卫视, http://58.19.43.46:9901/tsfile/live/1008_1.m3u8
黑龙江卫视, http://123.154.79.63:85/tsfile/live/1041_1.m3u8?key=txiptv

吉林卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226082/index.m3u8
吉林卫视, http://gslbserv.itv.cmvideo.cn/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视, http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
吉林卫视, http://cssbyd.imwork.net:8082/hls/41/index.m3u8
吉林卫视, http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视, http://111.61.236.247:9081/hls/45/index.m3u8

辽宁卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225747/index.m3u8
辽宁卫视, http://gslbserv.itv.cmvideo.cn/5000000004000011671/1.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=3
辽宁卫视, http://39.164.160.249:9901/tsfile/live/0121_1.m3u8
辽宁卫视, http://58.19.43.46:9901/tsfile/live/1041_1.m3u8
辽宁卫视, http://1b6467f415.iok.la:9931/tsfile/live/1069_1.m3u8

湖北卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225729/index.m3u8
湖北卫视, http://124.116.183.146:9901/tsfile/live/0132_1.m3u8
湖北卫视, http://183.11.239.36:808/hls/46/index.m3u8
湖北卫视, http://120.238.94.10:9901/tsfile/live/1055_1.m3u8

江西卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225740/index.m3u8
江西卫视, http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
江西卫视, http://58.19.43.46:9901/tsfile/live/1045_1.m3u8
江西卫视, http://183.11.239.36:808/hls/44/index.m3u8

天津卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225742/index.m3u8
天津卫视, http://gslbserv.itv.cmvideo.cn/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3
天津卫视, http://hbhyjq.ufyct.com:1088/hls/33/index.m3u8
天津卫视, http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
天津卫视, http://124.116.183.146:9901/tsfile/live/0135_1.m3u8
天津卫视, http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8
天津卫视, http://112.46.85.60:8009/hls/44/index.m3u8

海南卫视, http://gslbserv.itv.cmvideo.cn/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
海南卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226154/index.m3u8
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8
海南卫视, http://cssbyd.imwork.net:8082/hls/31/index.m3u8
海南卫视, http://183.11.239.36:808/hls/124/index.m3u8

云南卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226151/index.m3u8
云南卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226109/index.m3u8
云南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u8
云南卫视, http://hbhyjq.ufyct.com:1088/hls/41/index.m3u8
云南卫视, http://gslbserv.itv.cmvideo.cn/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3
云南卫视, http://39.164.160.249:9901/tsfile/live/0119_1.m3u8
云南卫视, http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8
云南卫视, http://120.238.94.10:9901/tsfile/live/1069_1.m3u8
云南卫视, http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8

广西卫视, http://gslbserv.itv.cmvideo.cn/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
广西卫视, http://58.19.43.46:9901/tsfile/live/1004_1.m3u8
广西卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226084/index.m3u8
广西卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226130/index.m3u8
广西卫视, http://27.184.29.207:4022/rtp/239.254.200.80:8300

贵州卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226173/index.m3u8
贵州卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226173/index.m3u8
贵州卫视, http://gslbserv.itv.cmvideo.cn/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3
贵州卫视 , http://112.123.243.37:50085/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视, http://cssbyd.imwork.net:8082/hls/39/index.m3u8
贵州卫视, http://39.164.160.249:9901/tsfile/live/0120_1.m3u8
贵州卫视, http://58.19.43.46:9901/tsfile/live/1011_1.m3u8
贵州卫视, http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8

山西卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226113/index.m3u8
山西卫视, http://118.113.134.220:4022/udp/239.93.0.6:5140
山西卫视, http://hbhyjq.ufyct.com:1088/hls/35/index.m3u8

甘肃卫视, http://cssbyd.imwork.net:8082/hls/48/index.m3u8
甘肃卫视, http://120.238.94.10:9901/tsfile/live/1079_1.m3u8
甘肃卫视, http://1b6467f415.iok.la:9931/tsfile/live/1091_1.m3u8
甘肃卫视, http://111.61.236.247:9081/hls/54/index.m3u8

陕西卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226086/index.m3u8
陕西卫视, http://58.37.188.13:4022/udp/239.45.1.232:5140
陕西卫视, http://sh.lnott.top:880/dx51.m3u8

宁夏卫视 , http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
宁夏卫视, http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
宁夏卫视, http://111.61.236.247:9081/hls/51/index.m3u8

西藏卫视, http://cssbyd.imwork.net:8082/hls/46/index.m3u8
西藏卫视, http://120.238.94.10:9901/tsfile/live/1077_1.m3u8
西藏卫视, http://183.11.239.36:808/hls/64/index.m3u8
西藏卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225767/index.m3u8

新疆卫视, http://39.164.160.249:9901/tsfile/live/0110_1.m3u8
新疆卫视, http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8
新疆卫视, http://183.11.239.36:808/hls/65/index.m3u8

内蒙古卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226011/index.m3u8
内蒙古卫视, http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
内蒙古卫视, http://120.76.248.139/live/bfgd/4200000110.m3u8
内蒙古卫视, http://111.61.236.247:9081/hls/48/index.m3u8
内蒙古卫视, http://183.11.239.36:808/hls/60/index.m3u8
内蒙古卫视, http://cssbyd.imwork.net:8082/hls/44/index.m3u8
内蒙古卫视, http://124.128.73.58:9901/tsfile/live/0109_1.m3u8
内蒙古卫视, http://play1-qk.nmtv.cn/live/1686560387346365.m3u8

青海卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226105/index.m3u8
青海卫视, http://sh.lnott.top:880/dx54.m3u8
青海卫视, http://58.19.43.46:9901/tsfile/live/1014_1.m3u8
青海卫视, http://120.238.94.10:9901/tsfile/live/1073_1.m3u8
青海卫视, http://hbhyjq.ufyct.com:1088/hls/76/index.m3u8

兵团卫视, http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226111/index.m3u8
兵团卫视,http://1b6467f415.iok.la:9931/tsfile/live/1092_1.m3u8
兵团卫视,http://183.11.239.36:808/hls/7/index.m3u8
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8



农林卫视, http://112.46.85.60:8009/hls/27/index.m3u8
农林卫视, http://sh.lnott.top:880/dx60.m3u8
农林卫视, http://124.116.183.146:9901/tsfile/live/1004_1.m3u8
农林卫视, http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视, http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8
农林卫视, http://gxlive.snrtv.com/nlws-SD.m3u8

海峡卫视, http://218.104.239.114:9901/tsfile/live/0150_1.m3u8
海峡卫视, http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视, http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
海峡卫视, http://8.138.7.223/tv/hxws.m3u8
海峡卫视, http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8
海峡卫视, http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8
海峡卫视, http://r.jdshipin.com/WtYt3
海峡卫视, http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=

三沙卫视, http://58.37.188.13:4022/udp/239.45.1.82:5140
延边卫视, http://gmxw.7766.org:808/hls/15/index.m3u8
厦门卫视, http://183.11.239.36:808/hls/17/index.m3u8

河北4K, https://event.pull.hebtv.com:443/live/live101.m3u8
深圳卫视4K, https://cdn3.163189.xyz/163189/szws4k
浙江卫视4k, https://play-qukan.cztv.com/live/1758879019692345.m3u8
苏州4K, https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8











港|澳|台,#genre#


香港卫视, http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视, rtmp://zhibo.hkstv.tv/livestream/mutfysrq
香港卫视, http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视, https://stream1.freetv.fun/7a042cff75f5f9691fe1825f6cc2038b01bfdd6c7b4a25b24a03f067816e51ca.m3u8
香港卫视, https://stream1.freetv.fun/17bfdc9eb5ec56f6dc8839c56f3078234b490e441862758d5b76097fb7968ca9.m3u8
香港卫视, https://stream1.freetv.fun/8fb5ad980db9bb85194eb24010e6c655da429a3426108c336d13dcd848e94e93.ctv
香港卫视, https://stream1.freetv.fun/e06e2245cd56eb5f8705bdbc4a622a8b6be2c249723c987bedf610bc0a7b35df.m3u8

凤凰中文, https://stream1.freetv.fun/a46f52861e9ace633f2259316777ba8dbeeaffc6dc31608c64a6b0896cb10839.m3u8
凤凰中文, http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文, https://stream1.freetv.fun/a4e7e8c192fe538f4878412af5f611bf10948212e980cf029ac0500a7cb8962f.ctv
凤凰中文, https://stream1.freetv.fun/2b6cc397f0c461bb2bf1276d221fd2bf9372f51a0ba954e31d14b0a2c6a31da6.ctv
凤凰中文, https://stream1.freetv.fun/c8ad10f8d135ebbea6b77779874c1d8a6da07d925786ac11f855c0dfa87b4487.ctv

凤凰资讯, https://stream1.freetv.fun/7d3e0683dbf6e0636efa3bc17815aba2c44580449b0be83ed1e3ca97ed45bccc.ctv
